CPUID:,0x506E3
Processor:,Intel Core i7 6700HQ (Skylake) 
Platform:,Socket 1440 (FCBGA1440)
Revision:,R0
Lithography:,14nm

Session start:,02:40:44 - January 07 - 2020

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),CPU 0 Power,
15:22:44 01/07/20,39,43,39,40,,,22,78,14,2493.90,,27,88,12,2493.90,,22,75,2,2493.90,,23,78,12,2493.90,5.8,
15:23:44 01/07/20,40,44,40,41,,,22,78,14,2493.90,,27,88,8,2493.90,,22,75,5,2493.90,,23,78,5,2493.90,8.1,
15:24:44 01/07/20,39,42,37,39,,,22,78,9,2493.90,,27,88,5,2493.90,,22,75,3,2493.90,,23,78,1,2493.90,4.5,
15:25:44 01/07/20,40,43,39,40,,,22,78,10,2493.90,,27,88,12,2493.90,,22,75,9,2493.90,,23,78,11,2493.90,9.0,
15:26:44 01/07/20,40,44,40,40,,,22,78,18,2493.90,,27,88,14,2493.90,,22,75,12,2493.90,,23,78,14,2493.90,10.9,
15:27:44 01/07/20,42,45,40,42,,,22,78,21,2493.90,,27,88,14,2493.90,,22,75,16,2493.90,,23,78,14,2493.90,9.6,
15:28:44 01/07/20,42,45,40,41,,,22,78,8,2493.90,,27,88,8,2493.90,,22,75,6,2493.90,,23,78,9,2493.90,5.6,
15:29:44 01/07/20,40,44,40,41,,,22,78,22,2493.90,,27,88,17,2493.90,,22,75,9,2493.90,,23,78,10,2493.90,7.8,
15:30:44 01/07/20,42,47,42,45,,,22,78,29,2493.90,,27,88,9,2493.90,,22,75,12,2493.90,,23,78,12,2493.90,5.4,
15:31:44 01/07/20,42,45,41,42,,,22,78,18,2493.90,,27,88,8,2493.90,,22,75,6,2493.90,,23,78,6,2493.90,7.4,
15:32:44 01/07/20,40,43,39,40,,,22,78,13,2493.90,,27,88,13,2493.90,,22,75,5,2493.90,,23,78,11,2493.90,7.0,
15:33:44 01/07/20,40,43,39,40,,,22,78,14,2493.90,,27,88,6,2493.90,,22,75,4,2493.90,,23,78,5,2493.90,6.4,
15:34:44 01/07/20,41,44,40,42,,,22,78,32,2493.90,,27,88,25,2493.90,,22,75,21,2493.90,,23,78,25,2493.90,9.6,
15:35:44 01/07/20,39,42,38,39,,,22,78,12,2493.90,,27,88,13,2493.90,,22,75,2,2493.90,,23,78,7,2493.90,6.9,
15:36:44 01/07/20,39,43,40,40,,,22,78,17,2493.90,,27,88,7,2493.90,,22,75,3,2493.90,,23,78,7,2493.90,5.2,
15:37:44 01/07/20,39,43,38,39,,,22,78,15,2493.90,,27,88,5,2493.90,,22,75,3,2493.90,,23,78,7,2493.90,6.5,
15:38:44 01/07/20,40,42,38,39,,,22,78,10,2493.90,,27,88,5,2493.90,,22,75,1,2493.90,,23,78,2,2493.90,4.6,
15:39:44 01/07/20,40,45,39,45,,,22,78,19,2493.90,,27,88,19,2493.90,,22,75,15,2493.90,,23,78,17,2493.90,10.9,
15:40:44 01/07/20,40,43,38,39,,,22,78,20,2493.90,,27,88,11,2493.90,,22,75,7,2493.90,,23,78,6,2493.90,7.2,
15:41:44 01/07/20,40,45,38,43,,,22,78,19,2493.90,,27,88,11,2493.90,,22,75,7,2493.90,,23,78,10,2493.90,7.8,
15:42:44 01/07/20,39,43,38,38,,,22,78,15,2493.90,,27,88,7,2493.90,,22,75,5,2493.90,,23,78,10,2493.90,7.0,
15:43:44 01/07/20,40,43,40,40,,,22,78,36,2493.90,,27,88,24,2493.90,,22,75,28,2493.90,,23,78,25,2493.90,11.0,
15:44:44 01/07/20,39,45,38,40,,,22,78,10,2493.90,,27,88,7,2493.90,,22,75,1,2493.90,,23,78,4,2493.90,6.9,
15:45:44 01/07/20,39,43,39,41,,,22,78,15,2493.90,,27,88,11,2493.90,,22,75,5,2493.90,,23,78,5,2493.90,6.4,
15:46:44 01/07/20,41,52,40,42,,,22,78,29,2493.90,,27,88,27,2493.90,,22,75,6,2493.90,,23,78,26,2493.90,9.3,
15:47:44 01/07/20,40,43,41,41,,,22,78,12,2493.90,,27,88,5,2493.90,,22,75,17,2493.90,,23,78,11,2493.90,5.8,
15:48:44 01/07/20,40,43,38,43,,,22,78,30,2493.90,,27,88,7,2493.90,,22,75,11,2493.90,,23,78,26,2493.90,8.9,
15:49:44 01/07/20,39,43,38,38,,,22,78,12,2493.90,,27,88,13,2493.90,,22,75,14,2493.90,,23,78,13,2493.90,8.2,
15:50:44 01/07/20,38,41,37,39,,,22,78,13,2493.90,,27,88,7,2493.90,,22,75,3,2493.90,,23,78,7,2493.90,4.2,
15:51:44 01/07/20,40,43,37,39,,,22,78,15,2493.90,,27,88,7,2493.90,,22,75,5,2493.90,,23,78,5,2493.90,5.5,
15:52:44 01/07/20,37,41,37,37,,,22,78,11,2493.90,,27,88,8,2493.90,,22,75,2,2493.90,,23,78,8,2493.90,6.5,
15:53:44 01/07/20,38,41,36,37,,,22,78,13,2493.90,,27,88,6,2493.90,,22,75,4,2493.90,,23,78,3,2493.90,6.1,
15:54:44 01/07/20,40,43,38,40,,,22,78,10,2493.90,,27,88,5,2493.90,,22,75,0,2493.90,,23,78,4,2493.90,5.2,
15:55:44 01/07/20,39,43,38,39,,,22,78,25,2493.90,,27,88,16,2493.90,,22,75,11,2493.90,,23,78,13,2493.90,7.6,
15:56:44 01/07/20,39,43,38,39,,,22,78,8,2493.90,,27,88,10,2493.90,,22,75,4,2493.90,,23,78,3,2493.90,8.4,
15:57:44 01/07/20,39,43,38,40,,,22,78,18,2493.90,,27,88,16,2493.90,,22,75,18,2493.90,,23,78,12,2493.90,7.3,
15:58:44 01/07/20,40,46,39,40,,,22,78,22,2493.90,,27,88,14,2493.90,,22,75,6,2493.90,,23,78,7,2493.90,6.4,
15:59:44 01/07/20,40,43,42,40,,,22,78,16,2493.90,,27,88,10,2493.90,,22,75,6,2493.90,,23,78,7,2493.90,7.0,
16:00:44 01/07/20,38,42,38,38,,,22,78,10,2493.90,,27,88,6,2493.90,,22,75,3,2493.90,,23,78,5,2493.90,4.3,
16:01:44 01/07/20,40,42,37,40,,,22,78,17,2493.90,,27,88,3,2493.90,,22,75,3,2493.90,,23,78,5,2493.90,7.1,
16:02:44 01/07/20,40,46,39,41,,,22,78,19,2493.90,,27,88,36,2493.90,,22,75,22,2493.90,,23,78,18,2493.90,10.8,
16:03:44 01/07/20,40,42,38,42,,,22,78,11,2493.90,,27,88,5,2493.90,,22,75,3,2493.90,,23,78,1,2493.90,5.6,
16:04:44 01/07/20,40,45,39,40,,,22,78,19,2493.90,,27,88,19,2493.90,,22,75,12,2493.90,,23,78,12,2493.90,7.9,
16:05:44 01/07/20,40,44,38,39,,,22,78,8,2493.90,,27,88,3,2493.90,,22,75,0,2493.90,,23,78,0,2493.90,5.3,
16:06:44 01/07/20,39,44,38,40,,,22,78,12,2493.90,,27,88,9,2493.90,,22,75,8,2493.90,,23,78,7,2493.90,6.1,
16:07:44 01/07/20,39,43,38,40,,,22,78,11,2493.90,,27,88,6,2493.90,,22,75,2,2493.90,,23,78,7,2493.90,6.9,
16:08:44 01/07/20,39,42,37,38,,,22,78,11,2493.90,,27,88,3,2493.90,,22,75,1,2493.90,,23,78,2,2493.90,4.7,
16:09:44 01/07/20,40,43,39,40,,,22,78,14,2493.90,,27,88,11,2493.90,,22,75,10,2493.90,,23,78,22,2493.90,7.8,
16:10:44 01/07/20,40,44,39,40,,,22,78,12,2493.90,,27,88,8,2493.90,,22,75,8,2493.90,,23,78,7,2493.90,8.3,
16:11:44 01/07/20,39,41,38,40,,,22,78,13,2493.90,,27,88,5,2493.90,,22,75,1,2493.90,,23,78,5,2493.90,5.1,
16:12:44 01/07/20,39,43,38,39,,,22,78,9,2493.90,,27,88,8,2493.90,,22,75,0,2493.90,,23,78,1,2493.90,5.7,
16:13:44 01/07/20,40,44,40,41,,,22,78,10,2493.90,,27,88,8,2493.90,,22,75,5,2493.90,,23,78,8,2493.90,5.3,
16:14:44 01/07/20,39,43,38,39,,,22,78,10,2493.90,,27,88,4,2493.90,,22,75,2,2493.90,,23,78,2,2493.90,3.9,
16:15:44 01/07/20,38,39,37,37,,,22,78,8,2493.90,,27,88,4,2493.90,,22,75,1,2493.90,,23,78,3,2493.90,4.3,
16:16:44 01/07/20,38,41,37,37,,,22,78,8,2493.90,,27,88,3,2493.90,,22,75,3,2493.90,,23,78,6,2493.90,4.7,
16:17:44 01/07/20,37,40,36,37,,,22,78,15,2493.90,,27,88,10,2493.90,,22,75,3,2493.90,,23,78,2,2493.90,5.2,
16:18:44 01/07/20,37,39,36,37,,,22,78,11,2493.90,,27,88,2,2493.90,,22,75,1,2493.90,,23,78,3,2493.90,4.5,
16:19:44 01/07/20,40,45,38,40,,,22,78,19,2493.90,,27,88,17,2493.90,,22,75,14,2493.90,,23,78,13,2493.90,9.4,
16:20:44 01/07/20,39,43,38,40,,,22,78,22,2493.90,,27,88,14,2493.90,,22,75,13,2493.90,,23,78,15,2493.90,7.8,
16:21:44 01/07/20,38,43,38,39,,,22,78,8,2493.90,,27,88,4,2493.90,,22,75,1,2493.90,,23,78,2,2493.90,4.9,
16:22:44 01/07/20,37,41,37,37,,,22,78,11,2493.90,,27,88,1,2493.90,,22,75,2,2493.90,,23,78,3,2493.90,4.0,
16:23:44 01/07/20,40,47,38,40,,,22,78,11,2493.90,,27,88,11,2493.90,,22,75,6,2493.90,,23,78,10,2493.90,7.0,
16:24:44 01/07/20,40,43,39,40,,,22,78,8,2493.90,,27,88,8,2493.90,,22,75,7,2493.90,,23,78,6,2493.90,6.0,
16:25:44 01/07/20,39,43,38,39,,,22,78,12,2493.90,,27,88,5,2493.90,,22,75,4,2493.90,,23,78,3,2493.90,5.2,
16:26:44 01/07/20,39,43,38,39,,,22,78,22,2493.90,,27,88,15,2493.90,,22,75,11,2493.90,,23,78,12,2493.90,6.4,
16:27:44 01/07/20,40,45,38,41,,,22,78,20,2493.90,,27,88,14,2493.90,,22,75,14,2493.90,,23,78,10,2493.90,6.7,
16:28:44 01/07/20,41,44,39,41,,,22,78,19,2493.90,,27,88,15,2493.90,,22,75,10,2493.90,,23,78,9,2493.90,6.9,
16:29:44 01/07/20,40,44,39,41,,,22,78,12,2493.90,,27,88,6,2493.90,,22,75,5,2493.90,,23,78,7,2493.90,6.8,
16:30:44 01/07/20,39,42,38,39,,,22,78,13,2493.90,,27,88,4,2493.90,,22,75,1,2493.90,,23,78,2,2493.90,4.4,
16:31:44 01/07/20,41,45,40,42,,,22,78,13,2493.90,,27,88,4,2493.90,,22,75,3,2493.90,,23,78,3,2493.90,5.1,
16:32:44 01/07/20,39,42,37,39,,,22,78,31,2493.90,,27,88,11,2493.90,,22,75,4,2493.90,,23,78,8,2493.90,6.6,
16:33:44 01/07/20,37,40,36,37,,,22,78,10,2493.90,,27,88,3,2493.90,,22,75,3,2493.90,,23,78,0,2493.90,4.1,
16:34:44 01/07/20,39,42,36,43,,,22,78,27,2493.90,,27,88,14,2493.90,,22,75,5,2493.90,,23,78,16,2493.90,8.3,
16:35:44 01/07/20,39,43,37,38,,,22,78,33,2493.90,,27,88,10,2493.90,,22,75,9,2493.90,,23,78,8,2493.90,7.8,
16:36:44 01/07/20,39,41,37,39,,,22,78,15,2493.90,,27,88,7,2493.90,,22,75,5,2493.90,,23,78,4,2493.90,5.3,
16:37:44 01/07/20,39,42,35,38,,,22,78,15,2493.90,,27,88,8,2493.90,,22,75,4,2493.90,,23,78,4,2493.90,5.0,
16:38:44 01/07/20,38,39,36,37,,,22,78,11,2493.90,,27,88,3,2493.90,,22,75,3,2493.90,,23,78,0,2493.90,4.1,
16:39:44 01/07/20,38,41,37,38,,,22,78,12,2493.90,,27,88,9,2493.90,,22,75,4,2493.90,,23,78,2,2493.90,7.0,
16:40:44 01/07/20,39,41,40,39,,,22,78,17,2493.90,,27,88,9,2493.90,,22,75,12,2493.90,,23,78,8,2493.90,5.5,
16:41:44 01/07/20,38,42,37,38,,,22,78,8,2493.90,,27,88,4,2493.90,,22,75,3,2493.90,,23,78,4,2493.90,5.4,
16:42:44 01/07/20,39,42,38,39,,,22,78,21,2493.90,,27,88,9,2493.90,,22,75,3,2493.90,,23,78,6,2493.90,5.5,
16:43:44 01/07/20,40,45,38,39,,,22,78,14,2493.90,,27,88,21,2493.90,,22,75,9,2493.90,,23,78,5,2493.90,6.5,
16:44:44 01/07/20,39,42,37,39,,,22,78,12,2493.90,,27,88,10,2493.90,,22,75,2,2493.90,,23,78,7,2493.90,6.4,
16:45:44 01/07/20,39,42,38,40,,,22,78,22,2493.90,,27,88,21,2493.90,,22,75,13,2493.90,,23,78,15,2493.90,8.7,
16:46:44 01/07/20,37,40,36,37,,,22,78,15,2493.90,,27,88,2,2493.90,,22,75,1,2493.90,,23,78,3,2493.90,4.2,
16:47:44 01/07/20,38,41,36,38,,,22,78,10,2493.90,,27,88,6,2493.90,,22,75,2,2493.90,,23,78,1,2493.90,4.9,
16:48:44 01/07/20,37,40,36,37,,,22,78,9,2493.90,,27,88,4,2493.90,,22,75,2,2493.90,,23,78,1,2493.90,5.2,
16:49:44 01/07/20,38,42,36,38,,,22,78,8,2493.90,,27,88,1,2493.90,,22,75,1,2493.90,,23,78,2,2493.90,4.8,
16:50:44 01/07/20,37,40,36,37,,,22,78,8,2493.90,,27,88,3,2493.90,,22,75,1,2493.90,,23,78,0,2493.90,5.1,
16:51:44 01/07/20,36,38,34,36,,,22,78,8,2493.90,,27,88,1,2493.90,,22,75,0,2493.90,,23,78,1,2493.90,4.0,
16:52:44 01/07/20,36,40,35,36,,,22,78,11,2493.90,,27,88,1,2493.90,,22,75,1,2493.90,,23,78,4,2493.90,5.0,
16:53:44 01/07/20,36,38,35,35,,,22,78,15,2493.90,,27,88,2,2493.90,,22,75,4,2493.90,,23,78,3,2493.90,4.4,
16:54:44 01/07/20,36,39,35,35,,,22,78,7,2493.90,,27,88,1,2493.90,,22,75,2,2493.90,,23,78,2,2493.90,4.7,
16:55:44 01/07/20,37,42,35,38,,,22,78,23,2493.90,,27,88,6,2493.90,,22,75,5,2493.90,,23,78,5,2493.90,5.3,
16:56:44 01/07/20,35,38,34,35,,,22,78,9,2493.90,,27,88,4,2493.90,,22,75,0,2493.90,,23,78,2,2493.90,4.2,
16:57:44 01/07/20,37,40,36,37,,,22,78,16,2493.90,,27,88,8,2493.90,,22,75,5,2493.90,,23,78,7,2493.90,6.3,
16:58:44 01/07/20,38,41,37,38,,,22,78,21,2493.90,,27,88,10,2493.90,,22,75,6,2493.90,,23,78,4,2493.90,7.3,
16:59:44 01/07/20,40,43,37,40,,,22,78,16,2493.90,,27,88,7,2493.90,,22,75,6,2493.90,,23,78,6,2493.90,6.2,
17:00:44 01/07/20,40,42,38,39,,,22,78,14,2493.90,,27,88,18,2493.90,,22,75,11,2493.90,,23,78,11,2493.90,6.0,
17:01:44 01/07/20,38,41,37,38,,,22,78,12,2493.90,,27,88,4,2493.90,,22,75,1,2493.90,,23,78,3,2493.90,4.7,
17:02:44 01/07/20,37,39,35,36,,,22,78,9,2493.90,,27,88,1,2493.90,,22,75,3,2493.90,,23,78,1,2493.90,3.8,
17:03:44 01/07/20,36,38,36,35,,,22,78,4,2493.90,,27,88,2,2493.90,,22,75,1,2493.90,,23,78,2,2493.90,4.1,
17:04:44 01/07/20,37,39,35,37,,,22,78,6,2493.90,,27,88,2,2493.90,,22,75,1,2493.90,,23,78,2,2493.90,4.9,
17:05:44 01/07/20,37,42,36,37,,,22,78,10,2493.90,,27,88,1,2493.90,,22,75,2,2493.90,,23,78,0,2493.90,3.7,
17:06:44 01/07/20,38,40,36,37,,,22,78,16,2493.90,,27,88,15,2493.90,,22,75,9,2493.90,,23,78,9,2493.90,6.1,
17:07:44 01/07/20,38,40,36,37,,,22,78,14,2493.90,,27,88,6,2493.90,,22,75,1,2493.90,,23,78,2,2493.90,4.9,
17:08:44 01/07/20,36,38,34,35,,,22,78,11,2493.90,,27,88,1,2493.90,,22,75,1,2493.90,,23,78,1,2493.90,3.7,
17:09:44 01/07/20,37,40,37,38,,,22,78,12,2493.90,,27,88,0,2493.90,,22,75,2,2493.90,,23,78,2,2493.90,3.9,
17:10:44 01/07/20,39,41,37,38,,,22,78,13,2493.90,,27,88,4,2493.90,,22,75,3,2493.90,,23,78,4,2493.90,4.5,
17:11:44 01/07/20,36,39,35,36,,,22,78,7,2493.90,,27,88,5,2493.90,,22,75,2,2493.90,,23,78,1,2493.90,5.0,
17:12:44 01/07/20,39,42,38,38,,,22,78,13,2493.90,,27,88,11,2493.90,,22,75,5,2493.90,,23,78,7,2493.90,6.2,
17:13:44 01/07/20,38,41,36,37,,,22,78,12,2493.90,,27,88,7,2493.90,,22,75,2,2493.90,,23,78,1,2493.90,5.5,
17:14:44 01/07/20,38,41,36,37,,,22,78,10,2493.90,,27,88,4,2493.90,,22,75,0,2493.90,,23,78,3,2493.90,4.7,
17:15:44 01/07/20,39,43,38,40,,,22,78,12,2493.90,,27,88,14,2493.90,,22,75,9,2493.90,,23,78,3,2493.90,8.4,
17:16:44 01/07/20,38,41,37,38,,,22,78,16,2493.90,,27,88,7,2493.90,,22,75,12,2493.90,,23,78,7,2493.90,7.3,
17:17:44 01/07/20,39,42,37,38,,,22,78,14,2493.90,,27,88,5,2493.90,,22,75,3,2493.90,,23,78,5,2493.90,6.1,
17:18:44 01/07/20,38,44,36,39,,,22,78,21,2493.90,,27,88,17,2493.90,,22,75,6,2493.90,,23,78,14,2493.90,5.6,
17:19:44 01/07/20,38,40,36,37,,,22,78,9,2493.90,,27,88,4,2493.90,,22,75,2,2493.90,,23,78,7,2493.90,6.5,
17:20:44 01/07/20,41,47,37,40,,,22,78,31,2493.90,,27,88,19,2493.90,,22,75,12,2493.90,,23,78,25,2493.90,8.4,
17:21:44 01/07/20,38,41,36,39,,,22,78,10,2493.90,,27,88,11,2493.90,,22,75,6,2493.90,,23,78,5,2493.90,6.3,
17:22:44 01/07/20,37,41,37,37,,,22,78,14,2493.90,,27,88,9,2493.90,,22,75,5,2493.90,,23,78,3,2493.90,6.2,
17:23:44 01/07/20,37,39,36,37,,,22,78,11,2493.90,,27,88,3,2493.90,,22,75,1,2493.90,,23,78,2,2493.90,4.0,
17:24:44 01/07/20,38,40,36,37,,,22,78,12,2493.90,,27,88,2,2493.90,,22,75,1,2493.90,,23,78,1,2493.90,4.5,
17:25:44 01/07/20,38,40,36,37,,,22,78,17,2493.90,,27,88,10,2493.90,,22,75,9,2493.90,,23,78,6,2493.90,7.2,
17:26:44 01/07/20,38,40,36,37,,,22,78,9,2493.90,,27,88,3,2493.90,,22,75,5,2493.90,,23,78,4,2493.90,5.4,
17:27:44 01/07/20,39,42,37,40,,,22,78,15,2493.90,,27,88,10,2493.90,,22,75,3,2493.90,,23,78,7,2493.90,6.2,
17:28:44 01/07/20,38,39,36,36,,,22,78,9,2493.90,,27,88,2,2493.90,,22,75,0,2493.90,,23,78,2,2493.90,4.2,
17:29:44 01/07/20,38,40,36,38,,,22,78,25,2493.90,,27,88,15,2493.90,,22,75,10,2493.90,,23,78,21,2493.90,8.8,
17:30:44 01/07/20,38,44,38,39,,,22,78,15,2493.90,,27,88,10,2493.90,,22,75,6,2493.90,,23,78,3,2493.90,6.2,
17:31:44 01/07/20,36,39,36,37,,,22,78,9,2493.90,,27,88,13,2493.90,,22,75,3,2493.90,,23,78,1,2493.90,5.8,
17:32:44 01/07/20,35,38,35,35,,,22,78,12,2493.90,,27,88,7,2493.90,,22,75,4,2493.90,,23,78,4,2493.90,5.6,
17:33:44 01/07/20,35,38,34,35,,,22,78,11,2493.90,,27,88,0,2493.90,,22,75,0,2493.90,,23,78,0,2493.90,3.6,
17:34:44 01/07/20,38,40,36,37,,,22,78,11,2493.90,,27,88,4,2493.90,,22,75,5,2493.90,,23,78,2,2493.90,5.6,
17:35:44 01/07/20,39,42,37,39,,,22,78,20,2493.90,,27,88,16,2493.90,,22,75,8,2493.90,,23,78,12,2493.90,10.0,
17:36:44 01/07/20,37,40,36,37,,,22,78,4,2493.90,,27,88,1,2493.90,,22,75,0,2493.90,,23,78,1,2493.90,4.0,
17:37:44 01/07/20,35,38,35,35,,,22,78,12,2493.90,,27,88,7,2493.90,,22,75,0,2493.90,,23,78,0,2493.90,4.2,
17:38:44 01/07/20,36,38,34,36,,,22,78,14,2493.90,,27,88,7,2493.90,,22,75,3,2493.90,,23,78,2,2493.90,4.1,
17:39:44 01/07/20,35,38,35,35,,,22,78,13,2493.90,,27,88,6,2493.90,,22,75,4,2493.90,,23,78,2,2493.90,4.8,
17:40:44 01/07/20,35,38,34,35,,,22,78,11,2493.90,,27,88,4,2493.90,,22,75,1,2493.90,,23,78,1,2493.90,3.8,
17:41:44 01/07/20,37,40,35,40,,,22,78,18,2493.90,,27,88,11,2493.90,,22,75,4,2493.90,,23,78,15,2493.90,5.6,
17:42:44 01/07/20,35,37,34,35,,,22,78,9,2493.90,,27,88,5,2493.90,,22,75,1,2493.90,,23,78,0,2493.90,3.6,
17:43:44 01/07/20,35,38,35,36,,,22,78,12,2493.90,,27,88,9,2493.90,,22,75,6,2493.90,,23,78,4,2493.90,7.9,
17:44:44 01/07/20,34,37,34,35,,,22,78,9,2493.90,,27,88,4,2493.90,,22,75,0,2493.90,,23,78,1,2493.90,3.6,
17:45:44 01/07/20,34,37,34,34,,,22,78,13,2493.90,,27,88,3,2493.90,,22,75,2,2493.90,,23,78,1,2493.90,4.3,
17:46:44 01/07/20,34,37,34,34,,,22,78,14,2493.90,,27,88,1,2493.90,,22,75,2,2493.90,,23,78,2,2493.90,3.6,
17:47:44 01/07/20,35,39,35,35,,,22,78,14,2493.90,,27,88,4,2493.90,,22,75,1,2493.90,,23,78,0,2493.90,3.8,
17:48:44 01/07/20,34,37,33,34,,,22,78,12,2493.90,,27,88,2,2493.90,,22,75,1,2493.90,,23,78,1,2493.90,4.3,
17:49:44 01/07/20,35,38,34,35,,,22,78,9,2493.90,,27,88,3,2493.90,,22,75,0,2493.90,,23,78,1,2493.90,4.5,
17:50:44 01/07/20,35,38,34,34,,,22,78,11,2493.90,,27,88,3,2493.90,,22,75,1,2493.90,,23,78,2,2493.90,3.8,
17:51:44 01/07/20,37,41,36,37,,,22,78,7,2493.90,,27,88,12,2493.90,,22,75,8,2493.90,,23,78,8,2493.90,8.1,
17:52:44 01/07/20,35,38,34,35,,,22,78,16,2493.90,,27,88,4,2493.90,,22,75,0,2493.90,,23,78,1,2493.90,3.6,
17:53:44 01/07/20,38,44,36,39,,,22,78,23,2493.90,,27,88,22,2493.90,,22,75,13,2493.90,,23,78,5,2493.90,7.6,
17:54:44 01/07/20,38,41,37,38,,,22,78,16,2493.90,,27,88,23,2493.90,,22,75,8,2493.90,,23,78,12,2493.90,9.7,
17:55:44 01/07/20,38,42,37,39,,,22,78,7,2493.90,,27,88,5,2493.90,,22,75,3,2493.90,,23,78,1,2493.90,4.5,
17:56:44 01/07/20,39,42,39,39,,,22,78,14,2493.90,,27,88,10,2493.90,,22,75,8,2493.90,,23,78,8,2493.90,7.6,
17:57:44 01/07/20,39,41,37,39,,,22,78,13,2493.90,,27,88,0,2493.90,,22,75,1,2493.90,,23,78,0,2493.90,4.0,
17:58:44 01/07/20,38,40,36,38,,,22,78,6,2493.90,,27,88,6,2493.90,,22,75,1,2493.90,,23,78,1,2493.90,4.9,
17:59:44 01/07/20,38,41,36,38,,,22,78,14,2493.90,,27,88,4,2493.90,,22,75,15,2493.90,,23,78,6,2493.90,6.5,
18:00:44 01/07/20,38,41,36,38,,,22,78,16,2493.90,,27,88,10,2493.90,,22,75,2,2493.90,,23,78,3,2493.90,4.5,
18:01:44 01/07/20,37,41,36,38,,,22,78,7,2493.90,,27,88,6,2493.90,,22,75,2,2493.90,,23,78,0,2493.90,4.9,
18:02:44 01/07/20,38,41,37,38,,,22,78,11,2493.90,,27,88,3,2493.90,,22,75,1,2493.90,,23,78,2,2493.90,5.9,
18:03:44 01/07/20,39,43,38,39,,,22,78,10,2493.90,,27,88,5,2493.90,,22,75,3,2493.90,,23,78,0,2493.90,6.2,
18:04:44 01/07/20,40,47,42,43,,,22,78,37,2493.90,,27,88,20,2493.90,,22,75,24,2493.90,,23,78,26,2493.90,8.6,
18:05:44 01/07/20,37,40,37,37,,,22,78,16,2493.90,,27,88,4,2493.90,,22,75,4,2493.90,,23,78,2,2493.90,4.4,
18:06:44 01/07/20,40,43,38,45,,,22,78,33,2493.90,,27,88,13,2493.90,,22,75,8,2493.90,,23,78,28,2493.90,8.8,
18:07:44 01/07/20,37,40,36,37,,,22,78,12,2493.90,,27,88,3,2493.90,,22,75,0,2493.90,,23,78,2,2493.90,4.4,
18:08:44 01/07/20,39,42,38,39,,,22,78,13,2493.90,,27,88,3,2493.90,,22,75,0,2493.90,,23,78,1,2493.90,5.0,
18:09:44 01/07/20,40,43,40,43,,,22,78,15,2493.90,,27,88,3,2493.90,,22,75,5,2493.90,,23,78,4,2493.90,5.8,
18:10:44 01/07/20,40,43,39,40,,,22,78,16,2493.90,,27,88,8,2493.90,,22,75,1,2493.90,,23,78,2,2493.90,7.9,
18:11:44 01/07/20,40,44,43,41,,,22,78,16,2493.90,,27,88,9,2493.90,,22,75,23,2493.90,,23,78,14,2493.90,10.5,
18:12:44 01/07/20,38,41,38,39,,,22,78,15,2493.90,,27,88,7,2493.90,,22,75,4,2493.90,,23,78,4,2493.90,5.2,
18:13:44 01/07/20,39,42,38,39,,,22,78,12,2493.90,,27,88,1,2493.90,,22,75,2,2493.90,,23,78,1,2493.90,4.9,
18:14:44 01/07/20,38,41,38,39,,,22,78,14,2493.90,,27,88,4,2493.90,,22,75,2,2493.90,,23,78,2,2493.90,4.2,
18:15:44 01/07/20,38,42,37,39,,,22,78,11,2493.90,,27,88,6,2493.90,,22,75,1,2493.90,,23,78,3,2493.90,5.0,
18:16:44 01/07/20,40,45,40,45,,,22,78,25,2493.90,,27,88,26,2493.90,,22,75,24,2493.90,,23,78,20,2493.90,9.0,
18:17:44 01/07/20,38,41,37,39,,,22,78,18,2493.90,,27,88,12,2493.90,,22,75,4,2493.90,,23,78,6,2493.90,5.2,
18:18:44 01/07/20,42,46,39,43,,,22,78,21,2493.90,,27,88,38,2493.90,,22,75,17,2493.90,,23,78,11,2493.90,8.8,
18:19:44 01/07/20,39,43,38,40,,,22,78,13,2493.90,,27,88,11,2493.90,,22,75,5,2493.90,,23,78,4,2493.90,6.3,
18:20:44 01/07/20,40,49,39,41,,,22,78,21,2493.90,,27,88,39,2493.90,,22,75,14,2493.90,,23,78,8,2493.90,9.1,
18:21:44 01/07/20,39,43,38,40,,,22,78,19,2493.90,,27,88,21,2493.90,,22,75,10,2493.90,,23,78,10,2493.90,5.9,
18:22:44 01/07/20,39,42,37,39,,,22,78,16,2493.90,,27,88,10,2493.90,,22,75,3,2493.90,,23,78,3,2493.90,5.7,
18:23:44 01/07/20,38,40,36,37,,,22,78,15,2493.90,,27,88,5,2493.90,,22,75,1,2493.90,,23,78,2,2493.90,4.0,
18:24:44 01/07/20,39,43,40,40,,,22,78,23,2493.90,,27,88,15,2493.90,,22,75,18,2493.90,,23,78,32,2493.90,8.3,
18:25:44 01/07/20,38,41,37,38,,,22,78,21,2493.90,,27,88,11,2493.90,,22,75,5,2493.90,,23,78,8,2493.90,7.5,
18:26:44 01/07/20,40,45,42,41,,,22,78,21,2493.90,,27,88,10,2493.90,,22,75,12,2493.90,,23,78,4,2493.90,7.5,
